"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_RB0026","ACCT_RB0027","ACCT_RB0028","ACCT_RB0029","ACCT_RB0030","ACCT_RB0031","ACCT_RB0032","ACCT_RB0033","ACCT_RB0034","ACCT_RB0035","ACCT_RB0036","ACCT_RB0037","ACCT_RB0038","ACCT_RB0039","ACCT_RB0040","ACCT_RB0041","ACCT_RB0042","ACCT_RB0043","ACCT_RB0044","ACCT_RB0045","ACCT_RB0046","ACCT_RB0047","ACCT_RB0048","ACCT_RB0049","ACCT_RB0050","ACCT_RB0051","ACCT_RB0052","ACCT_RB0053","ACCT_RB0054","ACCT_RB0055","ACCT_RB0056","ACCT_RB0057","ACCT_RB0058","ACCT_RB0059","ACCT_RB0060","ACCT_RB0061","ACCT_RB0062","ACCT_RB0063","ACCT_RB0064","ACCT_RB0065","ACCT_RB0066","ACCT_RB0067","ACCT_RB0068","ACCT_RB0069","ACCT_RB0070","ACCT_RB0071","ACCT_RB0072","ACCT_RB0073","ACCT_RB0074","ACCT_RB0075","ACCT_RB0076","ACCT_RB0077","ACCT_RB0078","ACCT_RB0079","ACCT_RB0080","ACCT_RB0081","ACCT_RB0082","ACCT_RB0083","ACCT_RB0084","ACCT_RB0085","ACCT_RB0086","ACCT_RB0087","ACCT_RB0088","ACCT_RB0089","ACCT_RB0090","ACCT_RB0091","ACCT_RB0092","ACCT_RB0093","ACCT_RB0094","ACCT_RB0095","ACCT_RB0096","ACCT_RB0097","ACCT_RB0098","ACCT_RB0099","ACCT_RB0100","ACCT_RB0101","ACCT_RB0102","ACCT_RB0103","ACCT_RB0104","ACCT_RB0105","ACCT_RB0106","ACCT_RB0107","ACCT_RB0108","ACCT_RB0109","ACCT_RB0110","ACCT_RB0111","ACCT_RB0112","ACCT_RB0113","ACCT_RB0114","ACCT_RB0115","ACCT_RB0116","ACCT_RB0117","ACCT_RB0118","ACCT_RB0119","ACCT_RB0120","ACCT_RB0121","ACCT_RB0122","ACCT_RB0123","ACCT_RB0124","ACCT_RB0125","ACCT_RB0126","ACCT_RB0127","ACCT_RB0128","ACCT_RB0129","ACCT_RB0130","ACCT_RB0131","ACCT_RB0132","ACCT_RB0133","ACCT_RB0134","ACCT_RB0135","ACCT_RB0136","ACCT_RB0137","ACCT_RB0138","ACCT_RB0139","ACCT_RB0140","ACCT_RB0141","ACCT_RB0142","ACCT_RB0143","ACCT_RB0144","ACCT_RB0145","ACCT_RB0146","ACCT_RB0147","ACCT_RB0148","ACCT_RB0149","ACCT_RB0150","ACCT_RB0151","ACCT_RB0152","ACCT_RB0153","ACCT_RB0154","ACCT_RB0155","ACCT_RB0156","ACCT_RB0157","ACCT_RB0158","ACCT_RB0159","ACCT_RB0160","ACCT_RB0161","ACCT_RB0162","ACCT_RB0163","ACCT_RB0164","ACCT_RB0165","ACCT_RB0166","ACCT_RB0167","ACCT_RB0168","ACCT_RB0169","ACCT_RB0170","ACCT_RB0171","ACCT_RB0172","ACCT_RB0177","ACCT_RL0001","ACCT_RL0002","ACCT_RL0003","ACCT_RL0004","ACCT_RL0005","ACCT_RL0006","ACCT_RL0007","ACCT_RL0008","ACCT_RL0009","ACCT_RL0010","ACCT_RL0011","ACCT_RL0012","ACCT_RL0013","ACCT_RL0014","ACCT_RL0015","ACCT_RL0016","ACCT_RL0017","ACCT_RL0018","ACCT_RL0019","ACCT_RL0020","ACCT_RL0021","ACCT_RL0022","ACCT_RL0023","ACCT_RL0024","ACCT_RL0025","ACCT_RL0026","ACCT_RL0027","ACCT_RL0028","ACCT_RL0029","ACCT_RL0030","ACCT_RL0031","ACCT_RL0032","ACCT_RL0033","ACCT_RL0034","ACCT_RL0035","ACCT_RL0036","ACCT_RL0037","ACCT_RL0038","ACCT_RL0039","ACCT_RL0040","ACCT_RL0041","ACCT_RL0042","ACCT_RL0043","ACCT_RL0044","ACCT_RL0045","ACCT_RL0046","ACCT_RL0047","ACCT_RL0048","ACCT_RL0050","ACCT_SH0013","ACCT_SH0018","ACCT_SH0880","ACCT_SL0018","ACCT_SL0019","ACCT_SL0020","ACCT_SL0021","ACCT_SL0022","ACCT_SL0023","ACCT_SL0024","ACCT_SL0026","ACCT_SL0028","ACCT_SL0029","ACCT_SL0030","ACCT_SL0032","ACCT_SL0033","ACCT_SL0034","ACCT_SL0035","ACCT_LR0001","ACCT_LR0002","ACCT_LR0003","ACCT_LR0004","ACCT_LR0005","ACCT_LR0006","ACCT_LR0007","ACCT_LR0008"
24926,3/31/2022 0:00:00,24208,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,7790337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4193169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66019,66019,10008413,0,-66019,-66019,0,0,0,0,0,617419,0,386300,386300,0,0,0,0,0,0,0,50949103,320281,320281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50949103,0,0,66019,20,3974673,235500,3,346948,0,0,0,0,0,0,0,0,0,0,4321621,235500,32,1334319,210000,0,0,0,15,225323,0,0,0,0,1559642,210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,5881263,445500,203451,43478072,43478072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24927,3/31/2022 0:00:00,19821,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,42576714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130188941,0,0,0,0,0,0,0,15766676,0,0,0,0,0,0,0,0,2915394,2915394,310239390,0,-2915394,-2915394,0,0,0,0,0,24017146,0,3660965,3660965,0,0,0,0,0,0,0,436584019,745571,745571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436584019,0,0,2915394,267,46138227,1345878,433,43980246,3359950,0,0,0,0,0,0,459,45571653,937254,135690126,5643082,286,9751184,300000,0,0,0,0,0,0,772,21757857,30000,31509041,330000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2217,167199167,5973082,57831286,404570884,404570884,0,0,0,1407,16045898,0,0,0,0,0,0,0,0,0,703,1408085,0,0,0,0,0,0,0,0
24928,3/31/2022 0:00:00,26464,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1632526,0,0,0,0,0,0,0,0,0,0,3143338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3143338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123210,123210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24929,3/31/2022 0:00:00,4529,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,38475823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38661096,0,0,0,0,0,0,0,12135544,0,0,0,0,0,0,0,0,630055,630055,127362146,0,-630055,-630055,0,0,0,0,0,7846019,0,1763126,1763126,0,0,0,0,0,0,0,218043426,1133071,1133071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218043426,0,0,630055,162,21508575,2722411,172,11363161,1920272,8,616428,0,404,24820029,428274,21,1099502,0,59407695,5070957,78,2823253,295000,5,1248773,0,0,0,0,731,13715840,310001,17787866,605001,0,0,0,2,69346,292000,0,0,0,0,0,0,69346,292000,1583,77264907,5967958,33624881,200631007,200631007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24930,3/31/2022 0:00:00,26465,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,520,51079,0,-520,-520,0,0,0,0,0,10929,0,0,0,0,0,0,0,0,0,0,6282561,-520,-520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6282561,0,0,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4207596,4207596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24931,3/31/2022 0:00:00,4927,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,291867246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175866424,0,0,0,0,0,0,0,127643576,0,0,0,0,0,0,-138000,0,5500875,5500875,751011626,-138000,-5500875,-5500875,0,0,0,0,0,92215108,0,10145734,10145734,0,0,0,0,0,0,0,1203765903,4644859,4644859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1203765903,0,0,5500875,1153,156555252,13031308,528,45089026,2148100,339,37584169,5145917,44,3990597,132769,870,141160174,7151769,384379218,27609863,308,7283130,414045,0,0,0,0,0,0,2088,61202153,3081664,68485283,3495709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5330,452864501,31105572,146716726,1087222651,1087222651,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,119294777,991,0,0,72631,0,0
24932,3/31/2022 0:00:00,23853,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,164860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14705610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169494,169494,26551400,0,-169494,-169494,0,0,0,0,0,1110030,0,341617,341617,0,0,0,0,0,0,0,43052717,172123,172123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43052717,0,0,169494,66,9826842,886709,18,1210188,90000,0,0,0,0,0,0,0,0,0,11037030,976709,27,726929,74903,3,110433,0,0,0,0,2,140892,0,978254,74903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,12015284,1051612,0,39915363,40412363,497000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24933,3/31/2022 0:00:00,21700,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,2234177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17310608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458645,458645,18848425,0,-458645,-458645,0,0,0,0,0,3552835,0,596871,596871,0,0,0,0,0,0,0,68626212,138226,138226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68626212,0,0,458645,0,0,0,40,1851600,0,0,0,0,0,0,0,0,0,0,1851600,0,3,67345,0,0,0,0,0,0,0,5,77517,0,144862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1996462,0,391641,59865544,59865544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24934,3/31/2022 0:00:00,16827,WISe,0,0,0,15025961,15025961,0,0,0,0,0,0,0,0,156812065,0,156812065,108567381,25618026,22626658,0,0,0,0,0,0,0,254463999,251281392,0,3182607,0,14641706,14458581,183125,334704850,0,334704850,0,6006813,316529837,10979007,1189193,0,0,0,0,0,0,0,0,0,3777637,3777637,600032918,0,600032918,-3777637,6006813,251281392,316529837,28620195,1372318,78326183,0,78326183,5404472,72921711,0,0,0,0,0,0,876490720,876490720,115903210,67235399,273908050,316529837,101541906,1372318,0,0,0,0,0,491398865.55,13447079.8,136954025,237397377.75,101541906,2058477,0,0,0,0,0,0,0,572308,0,0,572308,6884338.9,6884338.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7456646.9,0,0,0,0,0,0,7456646.9,0,7456646.9,0,0,0,0,0,7456646.9,0,883947366.9,498855512.45,1262,3777637,1621,223157687,2182410,0,0,0,129,17558758,0,23,3130631,0,78,10616923,0,254463999,2182410,366,11541244,678670,0,0,0,0,0,0,201,3100462,78245,14641706,756915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2418,269105705,2939325,0,758352346,807797577,49445231,0,0,0,0,23,3254068,23,0,23,3254068,1159,0,0,0,0,0,74566470,850,0,0,0,0,0
24935,3/31/2022 0:00:00,26466,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24936,3/31/2022 0:00:00,17491,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,40815325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179495225,0,0,0,0,0,0,0,1430776,0,0,0,0,0,0,-316650,0,1146685,1146685,302897870,-316650,-1146685,-1146685,0,0,0,0,0,14747093,0,3166019,3166019,0,0,0,0,0,0,0,380773873,2019334,2019334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380773873,0,0,1146685,72,11895614,2860663,772,82714580,4249015,7,480444,0,0,0,1836700,72,11748784,1093096,106839422,10039474,189,7999553,347980,20,2308856,0,0,0,0,202,5654073,2103754,15962482,2451734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1334,122801904,12491208,23899191,352974607,352974607,0,0,0,0,0,0,0,26,0,414,0,414,0,0,0,0,0,0,0,0,0,0,0,0
60002,3/31/2022 0:00:00,14490,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,151536705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168398665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1134245,1134245,170526850,0,-1134245,-1134245,0,0,0,0,0,21712255,0,3756253,3756253,0,0,0,0,0,0,0,474240932,2622008,2622008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474240932,0,0,1134245,11,1395611,0,23,619444,0,0,0,0,0,0,0,21,1033620,0,3048675,0,0,0,0,16,213755,0,0,0,0,0,0,0,213755,0,0,0,0,7,293169,0,0,0,0,112,3154144,92293,3447313,92293,190,6709743,92293,4644688,424006465,424006465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60013,3/31/2022 0:00:00,14499,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,1289933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10113669,0,0,0,0,0,0,0,4186944,0,0,0,0,0,0,0,0,117141,117141,32416966,0,-117141,-117141,0,0,0,0,0,1112748,0,388181,388181,0,0,0,0,0,0,0,49299050,271040,271040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49299050,0,0,117141,4,414760,0,29,2625291,275000,24,2001061,0,11,636286,0,0,0,0,5677398,275000,179,10242012,1328095,0,0,0,0,0,0,99,2314083,105572,12556095,1433667,6,155532,0,0,0,0,0,0,0,0,0,0,155532,0,352,18389025,1708667,8063472,43111619,43111619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60024,3/31/2022 0:00:00,14508,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,43870435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34688717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323667,323667,81910806,0,-323667,-323667,0,0,0,0,0,9788450,0,1780181,1780181,0,0,0,0,0,0,0,211764837,1456514,1456514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211764837,0,0,323667,156,36109318,1902000,36,4148796,0,3,231240,0,2,200373,0,0,0,0,40689727,1902000,86,3829131,225000,0,0,0,0,0,0,59,3026898,415000,6856029,640000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,47545756,2542000,3227271,194357488,194357488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60037,3/31/2022 0:00:00,14519,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,18311677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19846807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325207,325207,30578335,0,-325207,-325207,0,0,0,0,0,2041312,0,664989,664989,0,0,0,0,0,0,0,78619906,339782,339782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78619906,0,0,325207,199,5789742,1144451,51,3299231,82700,0,0,0,0,0,0,0,0,0,9088973,1227151,0,0,0,0,0,0,0,0,0,78,1967762,10902,1967762,10902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,11056735,1238053,1967762,72087681,72087681,0,44637,1632944,4393,3790496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60039,3/31/2022 0:00:00,14521,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,551730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2428073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29982,29982,2398091,0,-29982,-29982,0,0,0,0,0,151389,0,62034,62034,0,0,0,0,0,0,0,7789928,32052,32052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7789928,0,0,29982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6036762,6036762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60041,3/31/2022 0:00:00,14523,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,88177051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60444026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1167157,1167157,120911005,0,-1167157,-1167157,0,0,0,0,0,12592066,0,2367693,2367693,0,0,0,0,0,0,0,261811119,1200536,1200536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261811119,0,0,1167157,412,57802123,7487870,36,2195718,0,0,0,0,0,0,0,0,0,0,59997841,7487870,0,0,0,0,0,0,0,0,0,65,1636293,132000,1636293,132000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,61634134,7619870,2100426,229490164,239763557,10273393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60042,3/31/2022 0:00:00,14524,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,904770301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440222460,0,0,0,0,0,0,0,439043835,0,0,0,0,0,0,-1487550,0,14876504,14876504,3154021757,-1487550,-14876504,-14876504,0,0,0,0,0,213636666,0,36157705,36157705,0,0,0,0,0,0,0,4705925522,21281201,21281201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2635634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4705925522,0,0,14876504,2467,646842206,63951105,1879,250474040,20687850,565,198202093,20765070,39,6160202,0,970,25702552,1882092,1127381093,107286117,1698,84276956,11477700,2,69200,0,0,0,0,2893,76417167,6781964,160763323,18259664,2,30147,0,0,0,0,0,0,0,0,0,0,30147,0,10515,1288174563,125545781,20616565,4243549795,4243549795,0,0,0,0,0,0,0,20,0,20,8503150,4886,0,0,0,0,1,1047985077,2226,0,0,0,0,0
60048,3/31/2022 0:00:00,14529,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,29290173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2772503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131727,131727,19837506,0,-131727,-131727,0,0,0,0,0,1619863,0,597909,597909,0,0,0,0,0,0,0,79850574,466182,466182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79850574,0,0,131727,37,7137197,705000,72,8629330,175000,0,0,0,0,0,0,0,0,0,15766527,880000,19,468799,30000,0,0,0,24,892366,117743,1,69038,0,1430203,147743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,17196730,1027743,577611,68205801,68205801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60051,3/31/2022 0:00:00,14532,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,5253101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61542170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340243,340243,78521262,0,-340243,-340243,0,0,0,0,0,6243610,0,951450,951450,0,0,0,0,0,0,0,121501100,611207,611207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121501100,0,0,340243,58,7283889,655500,97,7208728,393800,0,0,0,0,0,0,6,849395,851239,15342012,1900539,43,1977322,103000,0,0,0,0,0,0,0,0,0,1977322,103000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,17319334,2003539,607653,110551949,110551949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60056,3/31/2022 0:00:00,14535,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,103371739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77722150,0,0,0,0,0,0,0,77829864,0,0,0,0,0,0,0,0,1342644,1342644,351219556,0,-1342644,-1342644,0,0,0,0,0,39068079,0,4558365,4558365,0,0,0,0,0,0,0,573175181,3215721,3215721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573175181,0,0,1342644,13,2919924,917700,346,41018820,4185192,60,6102051,822500,323,17232301,189000,886,129226378,20144550,196499474,26258942,3,66877,0,13,443835,41500,0,0,0,0,0,0,510712,41500,0,0,0,4,56416,0,0,0,0,0,0,0,56416,0,1648,197066602,26300442,90929005,515719149,515719149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14632296,255,0,0,0,0,0
60057,3/31/2022 0:00:00,14536,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,493665574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178540754,0,0,0,0,0,0,0,54140092,0,0,0,0,0,0,0,0,1882620,1882620,519215560,0,-1882620,-1882620,0,0,0,0,0,38713346,0,8674029,8674029,0,0,0,0,0,0,0,1093967142,6791409,6791409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1093967142,0,0,1882620,1430,158263398,12064388,974,83263013,5208400,351,22205230,603362,216,13869187,888769,95,2202952,55811,279803780,18820730,2,81535,0,145,3094523,355633,0,0,0,264,5437496,209475,8613554,565108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3477,288417334,19385838,24506671,985276217,985276217,0,0,0,76,1565705,0,0,0,0,0,0,0,0,0,0,0,1,74492983,680,0,0,69178,0,0
