"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_LQ0018","ACCT_LQ0019","ACCT_LQ0020","ACCT_LQ0021","ACCT_LQ0022","ACCT_LQ0023","ACCT_LQ0024","ACCT_LQ0025","ACCT_LQ0026","ACCT_LQ0027","ACCT_LQ0028","ACCT_LQ0029","ACCT_LQ0030","ACCT_LQ0034","ACCT_LQ0035","ACCT_LQ0038","ACCT_LQ0039","ACCT_LQ0040","ACCT_LQ0042","ACCT_LQ0043","ACCT_LQ0044","ACCT_LQ0045","ACCT_LQ0046","ACCT_LQ0047","ACCT_LQ0052","ACCT_LQ0053","ACCT_LQ0056","ACCT_LQ0059","ACCT_LQ0860","ACCT_NV0001","ACCT_NV0002","ACCT_NV0003","ACCT_NV0004","ACCT_NV0013","ACCT_NV0014","ACCT_NV0015","ACCT_NV0016","ACCT_NV0017","ACCT_NV0018","ACCT_NV0019","ACCT_NV0020","ACCT_NV0021","ACCT_NV0022","ACCT_NV0023","ACCT_NV0024","ACCT_NV0025","ACCT_NV0026","ACCT_NV0027","ACCT_NV0028","ACCT_NV0029","ACCT_NV0030","ACCT_NV0031","ACCT_NV0032","ACCT_NV0033","ACCT_NV0034","ACCT_NV0035","ACCT_NV0036","ACCT_NV0037","ACCT_NV0038","ACCT_NV0039","ACCT_NV0040","ACCT_NV0041","ACCT_NV0042","ACCT_NV0043","ACCT_NV0044","ACCT_NV0045","ACCT_NV0046","ACCT_NV0047","ACCT_NV0048","ACCT_NV0049","ACCT_NV0050","ACCT_NV0051","ACCT_NV0052","ACCT_NV0053","ACCT_NV0054","ACCT_NV0055","ACCT_NV0056","ACCT_NV0057","ACCT_NV0058","ACCT_NV0059","ACCT_NV0060","ACCT_NV0061","ACCT_NV0062","ACCT_NV0063","ACCT_NV0064","ACCT_NV0065","ACCT_NV0066","ACCT_NV0067","ACCT_NV0068","ACCT_NV0069","ACCT_NV0070","ACCT_NV0071","ACCT_NV0072","ACCT_NV0073","ACCT_NV0074","ACCT_NV0075","ACCT_NV0076","ACCT_NV0077","ACCT_NV0078","ACCT_NV0079","ACCT_NV0080","ACCT_NV0081","ACCT_NV0083","ACCT_NV0084","ACCT_NV0087","ACCT_NV0088","ACCT_NV0089","ACCT_NV0090","ACCT_NV0091","ACCT_NV0092","ACCT_NV0093","ACCT_NV0094","ACCT_NV0095","ACCT_NV0096","ACCT_NV0097","ACCT_NV0098","ACCT_NV0099","ACCT_NV0100","ACCT_NV0101","ACCT_NV0102","ACCT_NV0103","ACCT_NV0104","ACCT_NV0105","ACCT_NV0106","ACCT_NV0107","ACCT_NV0108","ACCT_NV0109","ACCT_NV0110","ACCT_NV0111","ACCT_NV0112","ACCT_NV0113","ACCT_NV0114","ACCT_NV0115","ACCT_NV0116","ACCT_NV0122","ACCT_NV0128","ACCT_NV0134","ACCT_NV0140","ACCT_NV0141","ACCT_NV0142","ACCT_NV0143","ACCT_NV0144","ACCT_NV0145","ACCT_NV0146","ACCT_NV0153","ACCT_NV0154","ACCT_NV0155","ACCT_NV0156","ACCT_NV0157","ACCT_NV0158","ACCT_NV0159","ACCT_NV0160","ACCT_NV0161","ACCT_NV0162","ACCT_NV0169","ACCT_NV0170","ACCT_NV0172","ACCT_NV0173","ACCT_SL0036","ACCT_SL0037","ACCT_SL0038","ACCT_SL0039","ACCT_SL0041","ACCT_SL0043","ACCT_SL0045","ACCT_SL0047","ACCT_SL0049","ACCT_SL0051","ACCT_SL0053","ACCT_SL0055","ACCT_SL0056","ACCT_SL0057","ACCT_SL0058","ACCT_SL0059","ACCT_RB0001","ACCT_RB0002","ACCT_RB0003","ACCT_RB0004","ACCT_RB0005","ACCT_RB0006","ACCT_RB0007","ACCT_RB0008","ACCT_RB0009","ACCT_RB0010","ACCT_RB0011","ACCT_RB0012","ACCT_RB0013","ACCT_RB0014","ACCT_RB0015","ACCT_RB0016","ACCT_RB0017","ACCT_RB0018","ACCT_RB0019","ACCT_RB0020","ACCT_RB0021","ACCT_RB0022","ACCT_RB0023","ACCT_RB0024","ACCT_RB0025"
7916,3/31/2022 0:00:00,3691,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10971702,10473651,0,0,36296983,34389507,0,0,30867616,29610311,0,0,67164599,63999818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78136301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660774,660774,2700731,0,5482709,8183440,8844214,54748000,44098000,5153000,0,0,103999000,8183440,660774,0,78136301,0,600000,0,0,0,600000,59701336,89638104,35825311,443551,5971213,191579515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123558342,1636152,0,0,1636152,0,0,0,6299563,118894931,0,118894931,0,0,0,0,0,0,0,0,0,0,0,0,0
7925,3/31/2022 0:00:00,3696,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781788,738075,0,0,0,0,0,0,3298,3311,0,0,3298,3311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3454520,3337832,0,4239606,4079218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10421000,11747000,14943000,0,0,37111000,0,0,4079218,0,0,0,0,0,1349463,1349463,11719917,13789226,14943000,738075,1349463,42539681,0,0,0,0,0,410000,0,0,0,0,0,0,0,0,0,0,1368329,0,0,0,0,0,0,0,12148540,235697,0,0,235697,0,0,0,1070385,11313852,0,11313852,0,0,0,0,0,0,0,0,0,0,0,0,0
7927,3/31/2022 0:00:00,3697,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449000,423680,0,449000,423680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423680,0,0,0,0,79100,79100,0,0,423680,0,79100,502780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5198794,436758,0,0,436758,0,0,0,385638,5249914,0,5249914,0,0,0,0,0,0,0,0,0,0,0,0,0
7955,3/31/2022 0:00:00,3712,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,981468,934004,0,0,3951296,3736783,0,0,4932764,4670787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4932764,4670787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4599000,250000,0,0,0,4849000,0,0,4670787,0,0,340072,0,0,0,340072,4599000,590072,3261942,1408845,0,9859859,0,0,0,0,0,0,0,0,362437,0,0,0,0,0,0,0,300000,0,0,0,564980,0,328419,0,9294234,450810,0,0,450810,0,0,0,810616,8934428,0,8934428,0,0,0,0,0,0,0,0,0,0,0,0,0
7958,3/31/2022 0:00:00,3714,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44637,44637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68608,0,0,0,0,68608,0,0,0,44637,5044000,7632000,9436000,2100000,123278,24335278,5157245,7632000,9436000,2100000,123278,24448523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3893051,127026,0,0,127026,0,0,0,309417,3710660,0,3710660,0,0,0,0,0,0,0,0,0,0,0,0,0
7960,3/31/2022 0:00:00,3715,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90500000,90500000,0,0,90500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4168000,2978000,0,0,0,7146000,0,0,0,90500000,50866798,5000000,0,0,0,55866798,60034798,78478000,15000000,0,0,153512798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37269167,1001947,0,0,1001947,0,0,0,3336184,34934930,0,34934930,0,0,0,0,0,0,0,0,0,0,0,0,0
7970,3/31/2022 0:00:00,3720,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897875,848399,0,0,23977302,23135863,0,0,0,0,0,0,23977302,23135863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16846000,16498452,0,0,0,0,0,0,16846000,24875177,23984262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23984263,16846000,0,0,0,0,0,0,6161000,7231145,18286076,9152042,0,40830263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18878076,317122,0,0,317122,0,0,0,597447,18597751,0,18597751,0,0,0,0,0,0,0,0,0,0,0,0,0
7989,3/31/2022 0:00:00,3727,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6500000,6500000,0,0,0,0,0,0,6500000,6500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1488932,6108000,4171000,496000,0,12263932,0,0,0,6500000,5,0,0,0,0,5,1488937,6108000,7171000,3996000,0,18763937,0,0,-2843,-2843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5051377,179106,0,0,179106,0,0,0,225960,5004523,0,5004523,0,0,0,0,0,0,0,0,0,0,0,0,0
7992,3/31/2022 0:00:00,3729,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748416,706133,0,0,4735360,4490122,0,0,5483776,5196255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514684,455084,0,0,3196000,3218741,0,0,0,0,0,9194460,8870080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2232000,1092000,0,0,3324000,0,0,8870079,0,353417,0,0,0,0,353417,1717509,5510470,3443735,1875782,0,12547496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5599985,122435,0,0,122435,0,0,0,439240,5283180,0,5283180,0,0,0,0,0,0,0,0,0,0,0,0,0
7999,3/31/2022 0:00:00,3730,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552000,398000,0,0,0,950000,0,0,0,0,946,0,0,0,0,946,552946,398000,0,0,0,950946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800837,36847,0,0,36847,0,0,0,46329,1791355,0,1791355,0,0,0,0,0,0,0,0,0,0,0,0,0
8000,3/31/2022 0:00:00,3731,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13511693,12946243,0,0,0,0,0,0,5480576,5189319,0,0,5480576,5189319,0,0,12012677,11300074,0,0,5656,5870,0,0,12018333,11305944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6491777,6289242,0,37502379,35730748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14328000,19837000,3224000,0,0,37389000,0,0,35730748,0,489000,0,0,0,0,489000,15051158,33308264,19663411,5585915,0,73608748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4613,0,24718,0,0,0,15400594,152550,0,0,152550,0,0,0,1073540,14479604,0,14479604,0,0,0,0,0,0,0,0,0,0,0,0,0
8001,3/31/2022 0:00:00,3732,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1852092,1852092,0,0,0,0,0,0,1852092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1852092,0,0,0,0,0,0,550000,1100092,0,202000,0,1852092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467749,8298,0,0,8298,0,0,0,31568,444479,0,444479,0,0,0,0,0,0,0,0,0,0,0,0,0
8003,3/31/2022 0:00:00,3733,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,673000,700000,0,0,1473000,0,0,0,0,13417,0,0,0,0,13417,113417,673000,700000,0,0,1486417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550984,8580,0,0,8580,0,0,0,32462,527102,0,527102,0,0,0,0,0,0,0,0,0,0,0,0,0
8006,3/31/2022 0:00:00,3736,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499000,2982000,0,250000,0,3731000,0,0,0,0,0,0,0,0,30878,30878,499000,2982000,0,250000,30878,3761878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2853638,7000,0,0,7000,0,0,0,77345,2783293,0,2783293,0,0,0,0,0,0,0,0,0,0,0,0,0
8029,3/31/2022 0:00:00,3746,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,0,0,6716150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3999108,3860600,0,0,0,0,0,0,3999108,3860600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960000,922334,0,0,0,0,0,0,4959108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000000,10500000,2000000,0,0,27500000,0,0,0,4959108,0,248925,0,0,0,248925,15000000,15708033,2000000,0,0,32708033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1193331,0,0,0,0,0,0,0,0,0,13469950,539271,0,0,539271,0,0,0,1462743,12546478,0,12546478,0,0,0,0,0,0,0,0,0,0,0,0,0
8037,3/31/2022 0:00:00,3750,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3850000,2900000,1175000,0,0,7925000,0,0,0,0,0,0,0,0,48515,48515,3850000,2900000,1175000,0,48515,7973515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1626927,98224,0,0,98224,0,0,0,122805,1602346,0,1602346,0,0,0,0,0,0,0,0,0,0,0,0,0
8039,3/31/2022 0:00:00,3752,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999000,3749000,6994000,0,0,12742000,0,0,0,0,0,0,0,0,36906,36906,1999000,3749000,6994000,0,36906,12778906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42107,0,0,0,2842038,77159,0,0,77159,0,0,0,243529,2675668,0,2675668,0,0,0,0,0,0,0,0,0,0,0,0,0
8052,3/31/2022 0:00:00,3761,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524000,1320000,448000,0,0,2292000,0,0,0,0,0,54992,0,0,0,54992,524000,1374992,448000,0,0,2346992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1403870,23551,0,0,23551,0,0,0,81094,1346327,0,1346327,0,0,0,0,0,0,0,0,0,0,0,0,0
8059,3/31/2022 0:00:00,3765,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2761000,3430000,0,0,0,6191000,0,0,0,0,0,357419,0,0,0,357419,2761000,3787419,0,0,0,6548419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7192733,95985,0,0,95985,0,0,0,562555,6726163,0,6726163,0,0,0,0,0,0,0,0,0,0,0,0,0
8069,3/31/2022 0:00:00,3771,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750000,750000,0,0,0,0,0,0,750000,750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2982025,10435000,0,0,0,13417025,0,0,0,750000,29419,0,0,0,0,29419,3011444,11185000,0,0,0,14196444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985273,150587,0,0,150587,0,0,0,193755,1942105,0,1942105,0,0,0,0,0,0,0,0,0,0,0,0,0
8072,3/31/2022 0:00:00,3772,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103018,213536,0,0,10363,326917,103018,213536,0,0,10363,326917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194374,2800,0,0,2800,0,0,0,12335,184839,0,184839,0,0,0,0,0,0,0,0,0,0,0,0,0
8074,3/31/2022 0:00:00,3774,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1741000,3634000,5713000,497000,0,11585000,0,0,0,0,5711,0,0,0,0,5711,1746711,3634000,5713000,497000,0,11590711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1827824,19133,0,0,19133,0,0,0,124396,1722561,0,1722561,0,0,0,0,0,0,0,0,0,0,0,0,0
8077,3/31/2022 0:00:00,3776,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3380000,3759000,1792000,448000,0,9379000,0,0,0,0,0,0,0,0,0,0,3380000,3759000,1792000,448000,0,9379000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3214859,230087,0,0,230087,0,0,0,228365,3216581,0,3216581,0,0,0,0,0,0,0,0,0,0,0,0,0
8080,3/31/2022 0:00:00,3777,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500675,0,0,1156315,1139023,0,0,1656315,1639698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1656315,1639698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1639698,0,0,0,0,0,0,0,498828,891888,248982,0,0,1639698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26485072,921707,0,0,921707,0,0,0,1397134,26009645,0,26009645,0,0,0,0,0,0,0,0,0,0,0,0,0
8097,3/31/2022 0:00:00,3785,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405910,0,0,0,0,405910,405910,0,0,0,0,405910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158084,4048,0,0,4048,0,0,0,15982,146150,0,146150,0,0,0,0,0,0,0,0,0,0,0,0,0
8100,3/31/2022 0:00:00,3787,WISe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17895572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500000,3281279,0,0,2020981,2012428,0,0,5520981,5293707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5520981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10201000,1345000,0,0,0,11546000,0,0,0,5520982,172283,0,0,0,0,172283,10903476,2517813,3317976,500000,0,17239265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12821386,220147,0,0,220147,0,0,0,813278,12228255,0,12228255,0,0,0,0,0,0,0,0,0,0,0,0,0
