"CU_Number","CYCLE_DATE","JOIN_NUMBER","ACCT_AS0001","ACCT_AS0003","ACCT_AS0004","ACCT_AS0005","ACCT_AS0010","ACCT_AS0041","ACCT_AS0048","ACCT_AS0050","ACCT_AS0051","ACCT_AS0052","ACCT_AS0053","ACCT_AS0054","ACCT_AS0055","ACCT_AS0056","ACCT_AS0057","ACCT_AS0058","ACCT_AS0059","ACCT_AS0060","ACCT_AS0061","ACCT_AS0062","ACCT_AS0063","ACCT_AS0064","ACCT_AS0065","ACCT_AS0066","ACCT_AS0067","ACCT_AS0068","ACCT_AS0069","ACCT_AS0070","ACCT_AS0071","ACCT_AS0072","ACCT_AS0073","ACCT_DL0121","ACCT_EQ0009","ACCT_IS0004","ACCT_IS0011","ACCT_IS0012","ACCT_IS0013","ACCT_IS0016","ACCT_IS0017","ACCT_IS0021","ACCT_IS0022","ACCT_LC0047","ACCT_LC0085","ACCT_LI0003","ACCT_LI0069","ACCT_LN0050","ACCT_LN0051","ACCT_LN0052","ACCT_LN0053","ACCT_LN0054","ACCT_LN0055","ACCT_LN0056","ACCT_LN0057","ACCT_NW0001","ACCT_NW0002","ACCT_NW0010","ACCT_PC0001","ACCT_PC0002","ACCT_PC0003","ACCT_PC0004","ACCT_PC0005","ACCT_PC0006","ACCT_PC0007","ACCT_PC0008","ACCT_PC0009","ACCT_PC0010","ACCT_SL0003","ACCT_IS0020","ACCT_IS0026","ACCT_IS0046","ACCT_IS0047"
16367,3/31/2021 0:00:00,8565,0,0,629414,-2538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226129,0,0,0,226129,0,0,0,0,0,0,0,6783,0,0,0,0,0,0,0,0,0,0,0,28861302,0,0,0,0,0,0,0,0,,0,33401873,0,0,0,0,0,0,0,0,0,0,0,3934,0,0,0
16373,3/31/2021 0:00:00,8569,0,0,442243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75273,0,0,0,0,0,0,0,0,0,0,0,0,53762930,0,0,0,0,0,0,0,0,,0,63174525,0,0,0,0,0,0,0,0,0,0,0,40639,0,0,0
16383,3/31/2021 0:00:00,8575,0,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1432551,0,0,0,0,0,0,0,0,,0,2880045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16400,3/31/2021 0:00:00,8584,0,32986288,1983108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12429682,18940176,17519060,20226469,5022979,74138366,0,0,0,0,0,0,0,442296,0,0,0,0,0,0,0,0,0,0,0,316329292,0,0,0,0,0,0,0,0,,0,354573504,0,0,0,0,0,0,0,0,0,0,0,420286,0,0,0
16401,3/31/2021 0:00:00,8585,0,25000,1096001,0,0,0,0,18943629,0,0,0,0,18943629,0,0,0,0,0,0,7203168,10933169,0,0,0,18136337,0,0,0,0,0,0,44295,188578,0,0,0,0,0,0,0,0,0,0,0,150765724,0,0,0,0,0,0,0,0,,0,173577782,0,0,0,0,0,0,0,0,0,0,0,65213,0,-60332,0
16402,3/31/2021 0:00:00,8586,0,8913262,275171,11023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12284693,1341090,0,1308580,6638877,21573240,0,0,0,0,0,0,1070927,-311828,0,0,0,0,0,0,0,0,0,0,0,264585876,0,0,0,0,0,0,0,0,,0,291261166,0,0,0,0,0,0,0,0,0,0,0,431128,0,0,-12141
16408,3/31/2021 0:00:00,8590,0,149989,3120570,593769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28190097,8710576,18750531,10118018,0,65769222,0,0,0,0,0,0,1974309,322251,0,0,0,0,0,0,0,0,0,0,0,308121536,26,803400,803400,0,0,0,26,803400,,0,340898940,0,0,0,0,0,0,0,0,0,0,0,487127,0,0,0
16410,3/31/2021 0:00:00,8591,16540093,789281,618924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73120326,1525858,0,28955,0,74675139,12867044,2980189,692860,0,0,16540093,12103,443667,0,0,0,0,0,0,0,0,0,0,0,522182699,0,0,0,0,0,0,0,0,,0,565312169,0,0,0,0,0,0,0,0,0,0,0,525322,0,0,2279443
16411,3/31/2021 0:00:00,8592,0,0,2283464,7390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2643414,7168675,1724664,7203042,4282807,23022602,0,0,0,0,0,0,663966,-497473,0,0,0,0,0,0,0,0,0,0,0,71304822,0,0,0,0,0,0,0,0,,0,78819133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16416,3/31/2021 0:00:00,8595,0,2036353,1885518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2435660,19407294,5881238,12840261,981710,41546163,0,0,0,0,0,0,699455,-3481,0,0,0,0,0,0,0,0,0,0,0,109462557,0,0,0,0,0,0,0,0,,0,120923733,0,0,0,0,0,0,0,0,0,0,0,225479,0,0,75079
16429,3/31/2021 0:00:00,8604,0,0,140964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6458507,0,0,0,0,0,0,0,0,,0,6973942,0,0,0,0,0,0,0,0,0,0,0,1354,0,0,0
16435,3/31/2021 0:00:00,8608,0,0,746180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19207032,0,0,0,0,0,0,0,0,,0,21557821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16437,3/31/2021 0:00:00,8609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7841655,0,0,0,0,0,0,0,0,,0,8832902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16444,3/31/2021 0:00:00,8612,0,316587,11043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10877,0,0,0,0,0,0,0,0,0,0,0,0,21017721,0,0,0,0,0,0,0,0,,0,23358889,0,0,0,0,0,0,0,0,0,0,0,17703,0,0,0
16449,3/31/2021 0:00:00,8615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5412567,0,0,0,0,0,0,0,0,,0,6377497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16453,3/31/2021 0:00:00,8617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,0,0,0,0,0,0,0,0,0,0,0,0,14576702,0,0,0,0,0,0,0,0,,0,15888340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16473,3/31/2021 0:00:00,8625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1345589,0,0,0,0,0,0,0,0,,0,1459780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16476,3/31/2021 0:00:00,8627,23894876,5215756,794837,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500028,3279013,0,967766,0,9746807,3497969,12328884,4074551,1996284,1997188,23894876,97775,-4244,0,0,0,0,0,0,0,0,0,0,0,105601800,0,0,0,0,0,0,0,0,,0,115919028,0,0,0,0,0,0,0,0,0,0,0,69908,0,0,0
16479,3/31/2021 0:00:00,8629,6750000,0,2159952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250000,5000000,500000,6750000,0,0,0,0,0,0,0,0,0,0,0,0,0,71958587,0,0,0,0,0,0,0,0,,0,76842540,0,0,0,0,0,0,0,0,0,0,0,33630,0,0,0
16500,3/31/2021 0:00:00,8637,0,0,1422997,61489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1915194,6197818,5536524,8079455,3221217,24950208,0,0,0,0,0,0,132882,-349286,0,0,0,0,0,0,0,0,0,0,0,149017323,0,0,0,0,0,0,0,0,,0,172493310,0,0,0,0,0,0,0,0,0,0,0,149235,0,0,0
16520,3/31/2021 0:00:00,8653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3068501,0,0,0,0,0,0,0,0,,0,3620097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16525,3/31/2021 0:00:00,8657,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,0,0,0,0,0,0,0,0,0,0,0,0,600796,0,0,0,0,0,0,0,0,,0,784716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16547,3/31/2021 0:00:00,8670,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539101,0,0,0,0,0,0,0,0,,0,11658655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16556,3/31/2021 0:00:00,8675,0,0,531222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500968,2189399,1393292,2717859,120870,9922388,0,0,0,0,0,0,47985,15564,0,0,0,0,0,0,0,0,0,0,0,34038014,0,0,0,0,0,0,0,0,,0,37179266,0,0,0,0,0,0,0,0,0,0,0,72956,0,0,0
16570,3/31/2021 0:00:00,8683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383842,0,0,0,0,0,0,0,0,,0,520003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16571,3/31/2021 0:00:00,8684,0,0,325513,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17486202,0,0,0,0,0,0,0,0,,0,18819404,0,0,0,0,0,0,0,0,0,0,0,1878,0,0,0
16574,3/31/2021 0:00:00,8685,0,83769861,6131979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13766446,22559620,33685490,21337085,309376,91658017,0,0,0,0,0,0,4074218,1183397,0,0,0,0,0,0,0,0,0,0,0,808356999,68,2530670,2530670,0,0,0,68,2530670,,0,903322495,0,0,0,0,0,0,0,0,0,0,0,2235392,0,0,33444
16577,3/31/2021 0:00:00,8687,5685000,0,443810,155384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593193,589329,1933748,704741,0,3821011,2065000,2180000,1200000,240000,0,5685000,258600,12147,0,0,0,0,0,0,0,0,0,0,0,44883425,38,724931,724931,0,0,0,38,724931,,0,49146892,0,0,0,0,0,0,0,0,0,0,0,18708,0,0,0
16584,3/31/2021 0:00:00,8691,0,0,80809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71425,0,0,0,0,0,0,0,0,0,0,0,0,11902243,0,0,0,0,0,0,0,0,,0,13250024,0,0,0,0,0,0,0,0,0,0,0,6947,0,0,0
16605,3/31/2021 0:00:00,8702,0,0,700784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15528,0,0,0,0,0,0,0,0,0,0,0,0,44067110,0,0,0,0,0,0,0,0,,0,48097211,0,0,0,0,0,0,0,0,0,0,0,72391,0,0,0
16614,3/31/2021 0:00:00,8710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160531,0,0,0,0,0,0,0,0,,0,195468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16619,3/31/2021 0:00:00,8714,9902773,0,505008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1769000,4627000,3506773,0,0,9902773,6461,0,0,0,0,0,0,0,0,0,0,0,0,45877420,0,0,0,0,0,0,0,0,,0,49451363,0,0,0,0,0,0,0,0,0,0,0,66687,0,0,0
16626,3/31/2021 0:00:00,8717,0,34588356,6717677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1222627,2091152,10625961,17891987,105381416,137213143,0,0,0,0,0,0,2238584,96540,0,0,0,0,0,0,0,0,0,0,0,850494532,185,6992720,6717780,0,0,0,180,5998935,,0,923609036,851191,551191,0,0,0,0,0,0,0,0,0,2507701,0,0,0
16636,3/31/2021 0:00:00,8722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2335163,0,0,0,0,0,0,0,0,,0,2851528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16655,3/31/2021 0:00:00,8731,0,0,124370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18855974,0,0,0,0,0,0,0,0,,0,21926742,0,0,0,0,0,0,0,0,0,0,0,6991,0,0,0
16657,3/31/2021 0:00:00,8733,13178124,15000000,1293213,0,0,0,0,446145,0,0,0,0,446145,0,0,0,0,0,0,506625,3300246,2968550,977200,0,7752621,4486124,5443000,3249000,0,0,13178124,161428,43696,0,0,0,0,0,0,0,0,0,0,0,114724623,43,616585,616585,0,0,0,43,616585,,0,122723024,0,0,0,0,0,0,0,0,0,0,0,135512,0,0,0
16672,3/31/2021 0:00:00,8741,0,0,159757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835,0,0,0,0,0,0,0,0,0,0,0,0,15501873,0,0,0,0,0,0,0,0,,0,16649979,0,0,0,0,0,0,0,0,0,0,0,41471,0,0,0
16682,3/31/2021 0:00:00,8746,0,0,68254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22780,0,0,0,0,0,0,0,0,0,0,0,0,4509661,0,0,0,0,0,0,0,0,,0,5705463,0,0,0,0,0,0,0,0,0,0,0,1007,0,0,0
16699,3/31/2021 0:00:00,8754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9142013,0,0,0,0,0,0,0,0,,0,10253972,0,0,0,0,0,0,0,0,0,0,0,505,0,0,0
16702,3/31/2021 0:00:00,8756,0,0,285030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22834813,0,0,0,0,0,0,0,0,,0,24877050,0,0,0,0,0,0,0,0,0,0,0,3855,0,0,0
16706,3/31/2021 0:00:00,8758,0,2391222,2839699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3932156,1525734,592786,892287,6942963,0,0,0,0,0,0,137845,327910,0,0,0,0,0,0,0,0,0,0,0,118682494,0,0,0,0,0,0,0,0,,0,136719914,0,0,0,0,0,0,0,0,0,0,0,161339,0,0,0
16728,3/31/2021 0:00:00,8770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248783,0,0,0,0,0,0,0,0,,0,285527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16732,3/31/2021 0:00:00,8771,0,0,336321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19347976,0,0,0,0,0,0,0,0,,0,21332371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16746,3/31/2021 0:00:00,8777,3220000,0,221437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1488000,1732000,0,0,0,3220000,0,0,0,0,0,0,0,0,0,0,0,0,0,23289434,0,0,0,0,0,0,0,0,,0,26134209,0,0,0,0,0,0,0,0,0,0,0,25035,0,0,0
16754,3/31/2021 0:00:00,8783,0,0,1269614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19097333,0,0,0,0,0,0,0,0,,0,22707679,0,0,0,0,0,0,0,0,0,0,0,14578,0,0,0
16755,3/31/2021 0:00:00,8784,0,97829,183975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7580470,0,0,0,0,0,0,0,0,,0,9086910,0,0,0,0,0,0,0,0,0,0,0,416,0,0,0
16756,3/31/2021 0:00:00,8785,8168000,0,615509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1468616,0,1468616,3456000,3470000,1242000,0,0,8168000,17409,-25384,0,0,0,0,0,0,0,0,0,0,0,37328977,0,0,0,0,0,0,0,0,,0,40851125,0,0,0,0,0,0,0,0,0,0,0,7682,0,0,0
16769,3/31/2021 0:00:00,8793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4996620,0,0,0,0,0,0,0,0,,0,5952112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16770,3/31/2021 0:00:00,8794,0,0,105950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514268,514268,0,0,0,0,0,0,0,23686,0,0,0,0,0,0,0,0,0,0,0,4229687,0,0,0,0,0,0,0,0,,0,4583818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16773,3/31/2021 0:00:00,8796,0,0,1185619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153297,0,0,0,0,0,0,0,0,0,0,0,0,41416459,0,0,0,0,0,0,0,0,,0,44534295,0,0,0,0,0,0,0,0,0,0,0,83186,0,0,0
16785,3/31/2021 0:00:00,8802,9003422,24126754,1263044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2160037,2691132,3740373,248270,25632,8865444,3718285,3972045,1129310,183782,0,9003422,619,55793,0,0,0,0,0,0,0,0,0,0,0,100222803,0,0,0,0,0,0,0,0,,0,113094811,0,0,0,0,0,0,0,0,0,0,0,36045,0,0,0
16790,3/31/2021 0:00:00,8805,0,250566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341303,0,0,0,0,0,0,0,0,,0,448136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16805,3/31/2021 0:00:00,8813,3329000,0,204289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341000,1740000,248000,0,0,3329000,300,0,0,0,0,0,0,0,0,0,0,0,0,17682934,0,0,0,0,0,0,0,0,,0,19112831,0,0,0,0,0,0,0,0,0,0,0,14841,0,0,0
16813,3/31/2021 0:00:00,8818,0,0,1787982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1744068,1736000,992000,0,0,4472068,0,0,0,0,0,0,0,14068,0,0,0,0,0,0,0,0,0,0,0,35023179,1,10705,10705,0,0,0,1,10705,,0,39228906,0,0,0,0,0,0,0,0,0,0,0,13280,0,0,0
16834,3/31/2021 0:00:00,8830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15090,0,0,0,0,0,0,0,0,0,0,0,0,2315558,0,0,0,0,0,0,0,0,,0,2539590,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0
16858,3/31/2021 0:00:00,8845,0,0,10891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16469,0,0,0,0,0,0,0,0,0,0,0,0,1248522,0,0,0,0,0,0,0,0,,0,1331363,0,0,0,0,0,0,0,0,0,0,0,1088,0,0,0
16893,3/31/2021 0:00:00,8861,0,0,17345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17424055,28,370374,0,0,0,0,28,370374,,0,19172808,0,0,0,0,0,0,0,0,0,0,0,27427,0,0,0
16933,3/31/2021 0:00:00,8884,0,0,183987,57067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3719776,2079739,1023769,0,0,6823284,0,0,0,0,0,0,0,71254,0,0,0,0,0,0,0,0,0,0,0,31908650,0,0,0,3,25040,22536,0,0,,0,36121988,0,0,0,0,0,0,0,0,0,0,0,91231,0,0,0
16946,3/31/2021 0:00:00,8891,0,18374000,1253876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87908,0,0,0,0,0,0,0,0,0,0,0,0,69022025,0,0,0,0,0,0,0,0,,0,76326330,0,0,0,0,0,0,0,0,0,0,0,183928,0,0,0
16947,3/31/2021 0:00:00,8892,0,0,156150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24248,0,0,0,0,0,0,0,0,0,0,0,0,16326503,0,0,0,0,0,0,0,0,,0,18126053,0,0,0,0,0,0,0,0,0,0,0,30168,0,0,0
16951,3/31/2021 0:00:00,8894,0,0,525614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670730,0,0,0,0,0,0,0,0,0,0,0,0,64414610,0,0,0,0,0,0,0,0,,0,73727641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16954,3/31/2021 0:00:00,8896,500000,0,896507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,500000,485,0,0,0,0,0,0,0,0,0,0,0,0,48174020,1,6142,6142,0,0,0,1,6142,,0,52259966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16979,3/31/2021 0:00:00,8907,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5952858,0,0,0,0,0,0,0,0,,0,7279041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16989,3/31/2021 0:00:00,8914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8495945,0,0,0,0,0,0,0,0,,0,16748859,0,0,0,0,0,0,0,0,0,0,0,4312,0,0,0
16993,3/31/2021 0:00:00,8917,796,0,1364246,548345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,0,0,0,492,0,796,0,0,0,796,4604,0,0,0,0,0,0,0,0,0,0,0,0,99937839,0,0,0,0,0,0,0,0,,0,111161845,0,0,0,0,0,0,0,0,0,0,0,260892,0,0,0
17012,3/31/2021 0:00:00,8924,0,118756575,12775367,928915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1143812,13746354,0,1664359,0,16554525,0,0,0,0,0,0,454297,443528,0,0,0,0,0,0,0,0,0,0,0,565913370,131,3309782,3309782,0,0,0,131,3309782,,0,622155657,0,0,0,0,0,0,0,0,0,0,0,3179958,0,0,0
17014,3/31/2021 0:00:00,8925,0,0,50,1556818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4787158,0,0,0,0,0,0,0,0,,0,5450253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17017,3/31/2021 0:00:00,8928,0,25574276,260021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3639803,4305651,9956628,23688245,6410933,48001260,0,0,0,0,0,0,56773,-319881,0,0,0,0,0,0,0,0,0,0,0,209095313,0,0,0,0,0,0,0,0,,0,231352026,0,0,0,0,0,0,0,0,0,0,0,179582,0,0,121158
17023,3/31/2021 0:00:00,8931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2538345,0,0,0,0,0,0,0,0,,0,3219686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17040,3/31/2021 0:00:00,8940,0,2200000,583734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266782,0,0,0,0,266782,0,0,0,0,0,0,0,233549,0,0,0,0,0,0,0,0,0,0,0,41986441,0,0,0,0,0,0,0,0,,0,47185951,0,0,0,0,0,0,0,0,0,0,0,89589,0,0,0
17057,3/31/2021 0:00:00,8949,0,1768320,717772,0,0,0,0,2766919,0,4790019,0,0,7556938,0,0,0,0,0,0,0,598950,2276329,293496,0,3168775,0,0,0,0,0,0,0,-31225,0,0,0,0,0,0,0,0,0,0,0,113818473,0,0,0,0,0,0,0,0,,0,133705559,0,0,0,0,0,0,0,0,0,0,0,107568,0,20749,0
17067,3/31/2021 0:00:00,8954,0,0,837462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2378417,0,0,0,0,0,0,0,0,,0,3035580,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
17100,3/31/2021 0:00:00,8972,42733643,22063737,1323273,273774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12850788,22121211,3846478,3915166,0,42733643,5830,0,0,0,0,0,0,0,0,0,0,0,0,122221524,1,2318,2318,0,0,0,1,2318,,0,130583162,0,0,0,0,0,0,0,0,0,0,0,344697,0,0,0
17105,3/31/2021 0:00:00,8976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897894,0,0,0,0,0,0,0,0,,0,1099779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17107,3/31/2021 0:00:00,8977,0,0,568656,2958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1274910,4307366,883795,4295399,0,10761470,0,0,0,0,0,0,0,62432,0,0,0,0,0,0,0,0,0,0,0,137630482,0,0,0,0,0,0,0,0,,0,155145516,0,0,0,0,0,0,0,0,0,0,0,22360,0,0,0
17112,3/31/2021 0:00:00,8978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5021042,0,0,0,0,0,0,0,0,,0,6406802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
