"CU_Number","CYCLE_DATE","JOIN_NUMBER","ACCT_AS0001","ACCT_AS0003","ACCT_AS0004","ACCT_AS0005","ACCT_AS0010","ACCT_AS0041","ACCT_AS0048","ACCT_AS0050","ACCT_AS0051","ACCT_AS0052","ACCT_AS0053","ACCT_AS0054","ACCT_AS0055","ACCT_AS0056","ACCT_AS0057","ACCT_AS0058","ACCT_AS0059","ACCT_AS0060","ACCT_AS0061","ACCT_AS0062","ACCT_AS0063","ACCT_AS0064","ACCT_AS0065","ACCT_AS0066","ACCT_AS0067","ACCT_AS0068","ACCT_AS0069","ACCT_AS0070","ACCT_AS0071","ACCT_AS0072","ACCT_AS0073","ACCT_DL0121","ACCT_EQ0009","ACCT_IS0004","ACCT_IS0011","ACCT_IS0012","ACCT_IS0013","ACCT_IS0016","ACCT_IS0017","ACCT_IS0021","ACCT_IS0022","ACCT_LC0047","ACCT_LC0085","ACCT_LI0003","ACCT_LI0069","ACCT_LN0050","ACCT_LN0051","ACCT_LN0052","ACCT_LN0053","ACCT_LN0054","ACCT_LN0055","ACCT_LN0056","ACCT_LN0057","ACCT_NW0001","ACCT_NW0002","ACCT_NW0010","ACCT_PC0001","ACCT_PC0002","ACCT_PC0003","ACCT_PC0004","ACCT_PC0005","ACCT_PC0006","ACCT_PC0007","ACCT_PC0008","ACCT_PC0009","ACCT_PC0010","ACCT_SL0003"
339,6/30/2020 0:00:00,182,0,790535,193656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12245507,0,0,0,0,0,0,0,0,,0,13886723,0,0,0,0,0,0,0,0,0,0,0
340,6/30/2020 0:00:00,183,0,73954445,4124900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8074227,5024623,0,0,0,13098850,0,0,0,0,0,0,467095,112569,0,0,0,0,0,0,0,0,0,0,0,417616367,0,0,0,0,0,0,57,1176000,,0,464256935,0,0,0,0,0,0,0,0,0,0,0
345,6/30/2020 0:00:00,185,220000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220000,0,0,0,0,220000,0,0,0,0,0,0,0,0,0,0,0,0,0,2656135,0,0,0,0,0,0,0,0,,0,3487363,0,0,0,0,0,0,0,0,0,0,0
352,6/30/2020 0:00:00,188,773841,35799099,5511226,1817684,0,0,0,558525,0,0,0,0,558525,0,0,0,0,0,0,14368877,0,0,0,0,14368877,32290,741551,0,0,0,773841,451699,-217970,90,0,0,0,0,0,0,3970,0,0,0,317614304,0,0,0,0,0,0,0,0,,0,352580964,0,0,0,0,0,0,0,0,0,0,0
359,6/30/2020 0:00:00,192,17228000,0,907132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736471,3567129,11210745,1009844,0,16524189,5153000,7128000,4947000,0,0,17228000,129874,122266,0,0,0,0,0,0,0,0,0,0,0,156693362,0,0,0,0,0,0,0,0,,0,181632147,0,0,0,0,0,0,0,0,0,0,0
361,6/30/2020 0:00:00,193,0,172690,4155758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3092400,967643,2950486,241067,0,7251596,0,0,0,0,0,0,0,110497,0,0,0,0,0,0,0,986,0,0,0,364084974,0,0,0,0,0,0,0,0,,0,414495478,0,0,0,0,0,0,0,0,0,0,0
365,6/30/2020 0:00:00,197,992000,0,830021,79848,0,0,0,36604,0,0,0,391487,428091,0,0,0,0,0,0,66965,0,107661,487162,0,661788,0,992000,0,0,0,992000,782,43774,0,0,0,0,0,0,24960,-29944,0,0,0,59553971,0,0,0,0,0,0,0,0,,0,65326439,0,0,0,0,0,0,0,0,0,0,0
367,6/30/2020 0:00:00,199,0,527720,822095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95033,0,0,0,0,0,0,0,0,0,0,0,0,35504326,0,0,0,0,0,0,0,0,,0,38917414,0,0,0,0,0,0,0,0,0,0,0
370,6/30/2020 0:00:00,201,2051000,0,277184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1224978,2398000,2420000,0,0,6042978,1358000,693000,0,0,0,2051000,0,5191,0,0,0,0,0,0,0,0,0,0,0,19622297,0,0,0,0,0,0,0,0,,0,21510046,0,0,0,0,0,0,0,0,0,0,0
373,6/30/2020 0:00:00,203,31290996,52328,821798,244995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5192538,12683238,10035633,3379587,0,31290996,0,0,0,0,0,0,0,0,0,0,0,0,0,73943142,0,0,0,0,0,0,0,0,,0,81880198,0,0,0,0,0,0,0,0,0,0,0
376,6/30/2020 0:00:00,206,0,0,70310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7956498,0,0,0,0,0,0,0,0,,0,8879541,0,0,0,0,0,0,0,0,0,0,0
378,6/30/2020 0:00:00,208,0,0,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7211370,0,0,0,0,0,0,0,0,,0,8994688,0,0,0,0,0,0,0,0,0,0,0
383,6/30/2020 0:00:00,211,424633,0,99205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72391,267352,84890,0,0,424633,0,0,0,0,0,0,0,0,13480,0,0,0,0,36838117,0,0,0,0,0,0,0,0,,0,42632926,0,0,0,0,0,0,0,0,0,0,0
389,6/30/2020 0:00:00,214,7179087,0,581060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1248000,2000775,3930312,0,0,7179087,48546,0,0,0,0,0,0,0,0,0,0,0,0,118514499,0,0,0,0,0,0,0,0,,0,134385127,0,0,0,0,0,0,0,0,0,0,0
390,6/30/2020 0:00:00,215,0,9926686,434023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73716,0,0,0,0,0,0,0,0,0,0,0,0,39792181,0,0,0,0,0,0,0,0,,0,44136672,0,0,0,0,0,0,0,0,0,0,0
395,6/30/2020 0:00:00,217,4264055,0,403475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646814,3133592,2000232,0,2044375,7825013,850000,1142386,2271669,0,0,4264055,249848,81201,0,0,0,0,0,0,0,0,0,0,0,75694009,0,0,0,0,0,0,0,0,,0,84272772,45449,23650,0,0,0,0,0,0,0,0,0
404,6/30/2020 0:00:00,222,954438,23082108,1331162,645501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203876,581907,168655,0,0,954438,357468,0,0,0,0,0,0,0,0,0,0,0,0,123099836,0,0,0,0,0,0,0,0,,0,140828579,0,0,0,0,0,0,0,0,0,0,0
422,6/30/2020 0:00:00,229,0,0,90554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8597950,0,0,0,0,0,0,0,0,,0,9460323,0,0,0,0,0,0,0,0,0,0,0
430,6/30/2020 0:00:00,232,6000000,0,1450030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000595,0,0,1000595,0,1000000,4500000,500000,0,6000000,460877,595,0,0,0,0,0,0,0,0,0,0,0,97250973,0,0,0,0,0,0,0,0,,0,103149403,0,0,0,0,0,0,0,0,0,0,0
434,6/30/2020 0:00:00,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937358,0,0,0,0,0,0,0,0,,0,1192770,0,0,0,0,0,0,0,0,0,0,0
435,6/30/2020 0:00:00,235,0,14726029,8338583,2072301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248482008,96840594,242725339,204027373,64672907,856748221,0,0,0,0,0,0,2035900,17025255,0,0,0,0,0,0,907946,0,0,0,0,2072930301,0,0,0,0,0,0,0,0,,0,2311971149,0,0,0,0,0,0,0,0,0,0,0
444,6/30/2020 0:00:00,239,0,0,405348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12539585,0,0,0,0,0,0,0,0,,0,15034030,0,0,0,0,0,0,0,0,0,0,0
452,6/30/2020 0:00:00,240,0,0,230158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30517290,0,0,0,0,0,0,0,0,,0,34066715,0,0,0,0,0,0,0,0,0,0,0
464,6/30/2020 0:00:00,246,0,471224,1722102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030613,2033207,0,0,3063820,0,0,0,0,0,0,0,274344,0,0,0,0,0,0,0,0,0,0,0,80380376,12,454328,454328,0,0,0,12,454328,,0,89002098,0,0,0,0,0,0,0,0,0,0,0
473,6/30/2020 0:00:00,252,0,0,967840,136283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57597649,12297048,2051860,0,71946557,0,0,0,0,0,0,105053,1591591,0,0,0,0,0,0,0,260885,0,0,0,142754236,0,0,0,0,0,0,0,0,,0,171768125,0,0,0,0,0,0,0,0,0,0,0
475,6/30/2020 0:00:00,253,3378106,0,648772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989000,592060,797046,0,0,3378106,0,0,0,0,0,0,0,0,0,0,0,0,0,49164153,0,0,0,0,0,0,0,0,,0,54051128,0,0,0,0,0,0,0,0,0,0,0
477,6/30/2020 0:00:00,255,0,0,704734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2221893,8423413,11448840,3912366,0,26006512,0,0,0,0,0,0,577760,651410,0,0,0,0,0,0,0,0,0,0,0,209699095,0,0,0,0,0,0,0,0,,0,241686243,0,0,0,0,0,0,0,0,0,0,0
479,6/30/2020 0:00:00,256,4709000,0,895415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637000,2329000,743000,0,0,4709000,18571,0,0,0,0,0,0,0,0,0,0,0,0,47096815,0,0,0,0,0,0,0,0,,0,52843842,0,0,0,0,0,0,0,0,0,0,0
484,6/30/2020 0:00:00,257,0,0,83074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10975643,0,0,0,0,0,0,0,0,,0,13420183,0,0,0,0,0,0,0,0,0,0,0
489,6/30/2020 0:00:00,259,0,0,3015105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992500,506477,887491,532069,1773771,4692308,0,0,0,0,0,0,301809,156721,0,0,0,0,0,0,0,13328,0,0,0,171507138,84,5837043,0,0,0,0,84,5837043,,0,187668679,0,0,0,0,0,0,0,0,0,0,0
490,6/30/2020 0:00:00,260,2058,93,1969063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2058,0,0,0,2058,338890,0,0,0,0,0,0,0,0,0,0,0,0,60728747,0,0,0,0,0,0,0,0,,0,66511517,0,0,0,0,0,0,0,0,0,0,0
491,6/30/2020 0:00:00,261,37509728,153913852,14107289,17975348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1405891,7646457,23457380,5000000,0,37509728,1335995,0,0,0,0,0,0,0,0,0,0,0,0,852941628,0,0,0,0,0,0,0,0,,0,964369375,0,0,0,0,0,0,0,0,0,0,0
511,6/30/2020 0:00:00,271,20610163,19319231,1261712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6061050,8624084,7512277,0,0,22197411,2999958,14610205,3000000,0,0,20610163,309432,80695,0,0,0,0,0,0,0,0,0,0,0,140621720,0,0,0,25,494253,494253,0,0,,0,155325532,0,0,0,0,0,0,0,0,0,0,0
514,6/30/2020 0:00:00,272,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8705963,0,0,0,0,0,0,0,0,,0,10421766,0,0,0,0,0,0,0,0,0,0,0
517,6/30/2020 0:00:00,274,0,0,314321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23390997,0,0,0,0,0,0,0,0,,0,25887027,0,0,0,0,0,0,0,0,0,0,0
524,6/30/2020 0:00:00,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2030339,0,0,0,0,0,0,0,0,,0,2379396,0,0,0,0,0,0,0,0,0,0,0
528,6/30/2020 0:00:00,277,0,65643309,2054911,2061860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920229,0,0,0,0,0,0,0,0,0,0,0,0,543362045,672,56685466,56685466,0,0,0,672,56685466,,0,600641817,0,0,0,0,0,0,0,0,0,0,0
538,6/30/2020 0:00:00,282,0,0,356296,21622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990,0,0,0,990,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,31232261,0,0,0,0,0,0,0,0,,0,34025795,0,0,0,0,0,0,0,0,0,0,0
552,6/30/2020 0:00:00,284,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908695,0,0,0,0,0,0,0,0,,0,1166944,0,0,0,0,0,0,0,0,0,0,0
566,6/30/2020 0:00:00,290,0,151962593,19518825,5028393,0,0,0,0,63506,55642,21565610,129572,21814330,494266,0,0,192804,0,687070,75842439,28501014,69110287,27721656,0,201175396,0,0,0,0,0,0,7643451,3486700,207041,0,0,0,0,0,-1284623,0,0,0,0,2295445439,344,21617960,21617960,0,0,0,344,21617960,,0,2568526369,0,0,0,0,0,0,0,0,0,0,0
567,6/30/2020 0:00:00,291,0,0,666235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12662406,0,0,0,0,0,0,0,0,,0,13815823,0,0,0,0,0,0,0,0,0,0,0
577,6/30/2020 0:00:00,293,0,0,85987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36405,0,0,0,0,0,0,0,0,0,0,0,0,13192512,0,0,0,0,0,0,0,0,,0,14950832,0,0,0,0,0,0,0,0,0,0,0
594,6/30/2020 0:00:00,302,18775548,5000,911875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14232377,3592453,480718,470000,0,18775548,0,0,0,0,0,0,0,0,0,153668,0,0,0,175714240,0,0,0,0,0,0,0,0,,0,192749778,0,0,0,0,0,0,0,0,0,0,0
606,6/30/2020 0:00:00,307,229100621,0,1887212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000000,81000000,113043478,28057143,0,229100621,382445,0,0,0,0,0,0,0,0,0,0,0,0,338077171,0,0,0,0,0,0,0,0,,0,382383545,0,0,0,0,0,0,0,0,0,0,0
609,6/30/2020 0:00:00,309,0,0,0,249593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27072,0,0,0,0,0,0,0,0,0,0,0,0,18691228,0,0,0,0,0,0,0,0,,0,21253740,0,0,0,0,0,0,0,0,0,0,0
613,6/30/2020 0:00:00,311,13540000,14500000,720310,116170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008530,0,1000080,1044696,0,3053306,3830000,5390000,4320000,0,0,13540000,98741,10485,0,0,0,0,0,0,0,0,0,0,0,71311662,0,0,0,0,0,0,0,0,,0,80078824,0,0,0,0,0,0,0,0,0,0,0
616,6/30/2020 0:00:00,314,3200000,0,821738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300000,1300000,600000,0,0,3200000,20869,0,0,0,0,0,0,0,0,0,0,0,0,22992349,0,0,0,0,0,0,0,0,,0,25443597,0,0,0,0,0,0,0,0,0,0,0
617,6/30/2020 0:00:00,315,0,20889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17116,0,0,0,0,0,0,0,0,0,0,0,0,2071507,0,0,0,0,0,0,0,0,,0,2875518,0,0,0,0,0,0,0,0,0,0,0
619,6/30/2020 0:00:00,316,0,113421814,2041111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6276566,965361,758751,90405,0,8091083,0,0,0,0,0,0,5224637,25682,0,0,0,0,0,0,0,0,0,0,0,758586670,0,0,0,0,0,0,0,0,,0,816773137,0,0,0,0,0,0,0,0,0,0,0
620,6/30/2020 0:00:00,317,0,0,387172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51575,0,0,0,0,0,0,0,0,0,0,0,0,14579418,0,0,0,0,0,0,0,0,,0,16570829,0,0,0,0,0,0,0,0,0,0,0
624,6/30/2020 0:00:00,321,0,230704678,1997391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13284290,11019867,17926331,0,0,42230488,0,0,0,0,0,0,2073408,1073052,0,0,0,0,0,0,0,0,0,0,0,991412328,0,0,0,0,0,0,42,862135,,0,1094164921,0,0,0,0,0,0,0,0,0,0,0
640,6/30/2020 0:00:00,328,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4184401,0,0,0,0,0,0,0,0,,0,5182213,0,0,0,0,0,0,0,0,0,0,0
644,6/30/2020 0:00:00,330,0,35165000,1002471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484179,6177471,2006600,0,2026110,10694360,0,0,0,0,0,0,509446,104547,0,0,0,0,0,0,0,31703,0,0,0,126547559,0,0,0,0,0,0,0,0,,0,137342543,0,0,0,0,0,0,0,0,0,0,0
648,6/30/2020 0:00:00,334,0,0,312,0,0,0,0,17284,0,0,469950,0,487234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27171,0,-7929,0,0,0,0,0,0,0,0,0,0,8380810,0,0,0,0,0,0,0,0,,0,10097504,0,0,0,0,0,0,0,0,0,0,0
649,6/30/2020 0:00:00,335,34863000,0,1065988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564512,0,0,0,0,564512,5923000,17016000,11924000,0,0,34863000,0,0,0,0,0,0,0,0,0,0,0,0,0,67352044,0,0,0,0,0,0,0,0,,0,87862233,0,0,0,0,0,0,0,0,0,0,0
660,6/30/2020 0:00:00,339,9673042,0,372080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3101000,4085042,2487000,0,0,9673042,32477,0,0,0,0,0,0,0,0,0,0,0,0,18573618,0,0,0,0,0,0,0,0,,0,19922181,0,0,0,0,0,0,0,0,0,0,0
663,6/30/2020 0:00:00,341,0,0,219873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5900,0,5900,0,0,0,0,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0,16363112,0,0,0,0,0,0,0,0,,0,19960105,0,0,0,0,0,0,0,0,0,0,0
665,6/30/2020 0:00:00,342,0,27685000,1518925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2419823,3709315,5706332,618573,0,12454043,0,0,0,0,0,0,678644,144108,0,0,0,0,0,0,0,20586,0,0,0,207818229,62,3169073,3169073,0,0,0,62,3169073,,0,226413435,0,0,0,0,0,0,0,0,0,0,0
678,6/30/2020 0:00:00,348,0,0,141016,13335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118593,0,0,0,0,0,0,0,0,0,0,0,0,14071632,0,0,0,0,0,0,0,0,,0,15724876,0,0,0,0,0,0,0,0,0,0,0
680,6/30/2020 0:00:00,349,2559000,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1540000,1019000,0,0,0,2559000,74418,0,0,0,0,0,0,0,0,0,0,0,0,13513572,0,0,0,0,0,0,0,0,,0,15227208,0,0,0,0,0,0,0,0,0,0,0
687,6/30/2020 0:00:00,352,0,0,493189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54595742,0,0,0,0,0,0,12,209626,,0,59384539,0,0,0,0,0,0,0,0,0,0,0
690,6/30/2020 0:00:00,353,68750000,0,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000000,22750000,25000000,0,68750000,36163,0,0,0,0,0,0,0,0,0,0,0,0,138799093,0,0,0,0,0,0,0,0,,0,161927074,0,0,0,0,0,0,0,0,0,0,0
716,6/30/2020 0:00:00,364,0,0,258569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6108252,9239460,2759789,554109,0,18661610,0,0,0,0,0,0,0,421390,0,0,0,0,0,0,0,0,0,0,0,53713155,0,0,0,0,0,0,0,0,,0,60066038,0,0,0,0,0,0,0,0,0,0,0
722,6/30/2020 0:00:00,366,4000000,0,1230210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2603408,0,0,0,0,2603408,0,1500000,2000000,500000,0,4000000,300199,-298349,0,0,0,0,0,0,0,0,0,0,0,89374842,0,0,0,0,0,0,0,0,,0,99035268,0,0,0,0,0,0,0,0,0,0,0
761,6/30/2020 0:00:00,375,1443546,0,2537832,1869002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,593546,0,600000,0,1443546,239055,0,0,0,0,0,0,0,0,0,0,0,0,127702084,71,2021954,2021954,0,0,0,71,2021954,,0,139302539,0,0,0,0,0,0,0,0,0,0,0
770,6/30/2020 0:00:00,378,0,0,595704,327487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570751,304915,345035,6818,0,1227519,0,0,0,0,0,0,0,27226,0,0,0,0,0,0,0,0,0,0,0,88406481,0,0,0,0,0,0,0,0,,0,99745385,0,0,0,0,0,0,0,0,0,0,0
776,6/30/2020 0:00:00,381,0,0,225199,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5709257,0,0,0,0,0,0,0,0,,0,6672439,0,0,0,0,0,0,0,0,0,0,0
785,6/30/2020 0:00:00,386,0,0,1328968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77308062,0,0,0,0,0,0,0,0,,0,87797892,0,0,0,0,0,0,0,0,0,0,0
794,6/30/2020 0:00:00,390,9867000,640704,1243545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6009000,3858000,0,0,0,9867000,185458,0,0,0,0,0,0,0,0,1817,0,0,0,93951629,0,0,0,0,0,0,0,0,,0,105231086,0,0,0,0,0,0,0,0,0,0,0
795,6/30/2020 0:00:00,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3480722,0,0,0,0,0,0,0,0,,0,4207555,0,0,0,0,0,0,0,0,0,0,0
798,6/30/2020 0:00:00,393,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72084,0,0,0,0,0,0,0,0,0,0,0,0,6186538,0,0,0,0,0,0,0,0,,0,6876969,0,0,0,0,0,0,0,0,0,0,0
808,6/30/2020 0:00:00,398,28767009,77370551,7180964,2087362,0,0,0,0,0,0,0,0,0,0,0,0,0,544123,544123,20870253,75390238,77005848,18099966,9944557,201310862,3345646,24183775,1237588,0,0,28767009,9123706,3794254,13631,0,0,0,0,0,-128122,0,0,0,0,1053983400,535,46006015,46006015,0,0,0,535,46006015,,0,1180691116,162658,162658,0,0,0,0,0,0,0,0,0
817,6/30/2020 0:00:00,401,1953155,0,24380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1953155,0,0,0,0,1953155,0,0,0,0,0,0,0,0,0,0,0,0,0,24017179,0,0,0,0,0,0,0,0,,0,27026810,0,0,0,0,0,0,0,0,0,0,0
818,6/30/2020 0:00:00,402,0,0,273229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21836941,0,0,0,0,0,0,0,0,,0,24183103,0,0,0,0,0,0,0,0,0,0,0
831,6/30/2020 0:00:00,408,0,0,169090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8103076,0,0,0,0,0,0,0,0,,0,9423136,0,0,0,0,0,0,0,0,0,0,0
832,6/30/2020 0:00:00,409,0,0,2692012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131914,0,0,0,0,0,0,0,0,0,0,0,0,79392878,0,0,0,0,0,0,0,0,,0,87203381,0,0,0,0,0,0,0,0,0,0,0
838,6/30/2020 0:00:00,413,0,0,26313,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8168852,0,0,0,0,0,0,0,0,,0,8823326,0,0,0,0,0,0,0,0,0,0,0
839,6/30/2020 0:00:00,414,500000,0,153045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7534094,9842837,9092636,1739250,0,28208817,0,0,0,500000,0,500000,0,999697,0,0,0,0,0,0,0,0,0,0,0,46476928,0,0,0,0,0,0,0,0,,0,56868835,0,0,0,0,0,0,0,0,0,0,0
841,6/30/2020 0:00:00,416,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5685129,0,0,0,0,0,0,0,0,,0,6570145,0,0,0,0,0,0,0,0,0,0,0
845,6/30/2020 0:00:00,418,3140397,0,305001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2184000,952642,3755,0,0,3140397,136489,0,0,0,0,0,0,0,0,0,0,0,0,34895355,0,0,0,0,0,0,0,0,,0,44358803,0,0,0,0,0,0,0,0,0,0,0
850,6/30/2020 0:00:00,420,0,0,1792035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46172,0,0,0,0,0,0,0,0,0,0,0,0,79923670,0,0,0,0,0,0,0,0,,0,91670643,0,0,0,0,0,0,0,0,0,0,0
