"CU_Number","CYCLE_DATE","JOIN_NUMBER","ACCT_AS0001","ACCT_AS0003","ACCT_AS0004","ACCT_AS0005","ACCT_AS0010","ACCT_AS0041","ACCT_AS0048","ACCT_AS0050","ACCT_AS0051","ACCT_AS0052","ACCT_AS0053","ACCT_AS0054","ACCT_AS0055","ACCT_AS0056","ACCT_AS0057","ACCT_AS0058","ACCT_AS0059","ACCT_AS0060","ACCT_AS0061","ACCT_AS0062","ACCT_AS0063","ACCT_AS0064","ACCT_AS0065","ACCT_AS0066","ACCT_AS0067","ACCT_AS0068","ACCT_AS0069","ACCT_AS0070","ACCT_AS0071","ACCT_AS0072","ACCT_AS0073","ACCT_DL0121","ACCT_EQ0009","ACCT_IS0004","ACCT_IS0011","ACCT_IS0012","ACCT_IS0013","ACCT_IS0016","ACCT_IS0017","ACCT_IS0021","ACCT_IS0022","ACCT_LC0047","ACCT_LC0085","ACCT_LI0003","ACCT_LI0069","ACCT_LN0050","ACCT_LN0051","ACCT_LN0052","ACCT_LN0053","ACCT_LN0054","ACCT_LN0055","ACCT_LN0056","ACCT_LN0057","ACCT_NW0001","ACCT_NW0002","ACCT_NW0010","ACCT_PC0001","ACCT_PC0002","ACCT_PC0003","ACCT_PC0004","ACCT_PC0005","ACCT_PC0006","ACCT_PC0007","ACCT_PC0008","ACCT_PC0009","ACCT_PC0010","ACCT_SL0003","ACCT_IS0020","ACCT_IS0026","ACCT_IS0046","ACCT_IS0047"
64394,6/30/2021 0:00:00,18622,0,0,245314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47880,0,0,0,0,0,0,0,0,0,0,0,0,17154944,0,0,0,0,0,0,0,0,,0,18716505,0,0,0,0,0,0,0,0,0,0,0,50432,0,0,0
64397,6/30/2021 0:00:00,18625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5949042,0,0,0,0,0,0,0,0,,0,6535839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64408,6/30/2021 0:00:00,18636,6303978,0,533775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5433523,43731,0,826724,0,6303978,19637,0,0,0,0,0,0,0,0,0,0,0,0,70206897,10,330529,330529,0,0,0,10,330529,,0,78921973,0,0,0,0,0,0,0,0,0,0,0,53298,0,0,0
64412,6/30/2021 0:00:00,18640,0,51000,3010595,90887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2476301,0,0,0,2476301,0,0,0,0,0,0,75392,77299,0,0,0,0,0,0,0,0,0,0,0,96473809,0,0,0,0,0,0,0,0,,0,102953160,0,0,0,0,0,0,0,0,0,0,0,565626,0,0,0
64417,6/30/2021 0:00:00,18645,0,0,328261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17277,0,0,0,0,0,0,0,0,0,0,0,0,32583001,0,0,0,0,0,0,0,0,,0,36543524,0,0,0,0,0,0,0,0,0,0,0,64127,0,0,0
64418,6/30/2021 0:00:00,18646,0,565280758,31919346,14901710,0,0,0,0,0,0,110428629,0,110428629,0,0,0,0,0,0,25323332,65879150,55465174,64842452,1512993,213023101,0,0,0,0,0,0,7233834,-1008560,0,0,0,0,0,0,0,0,0,0,0,4945762240,356,6538742,6538742,0,0,0,356,6538742,,0,5535538575,0,0,0,0,0,0,0,0,0,0,0,44378876,0,2756039,4795
64421,6/30/2021 0:00:00,18649,0,0,600852,0,0,0,0,0,0,87603,0,0,87603,0,0,0,0,0,0,3743033,4988223,0,0,0,8731256,0,0,0,0,0,0,56006,23525,0,0,0,0,0,0,0,0,0,0,0,50343461,0,0,0,0,0,0,0,0,,0,53834097,0,0,0,0,0,0,0,0,0,0,0,37609,0,0,0
64425,6/30/2021 0:00:00,18653,0,0,425532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,894123,0,0,894123,0,0,0,0,0,0,0,-5877,0,0,0,0,0,0,0,0,0,0,0,21883445,0,0,0,0,0,0,0,0,,0,25394128,0,0,0,0,0,0,0,0,0,0,0,10679,0,0,0
64441,6/30/2021 0:00:00,18669,0,0,2132807,1184445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026048,995168,0,3021216,0,0,0,0,0,0,68265,-31244,0,0,0,0,0,0,0,0,0,0,0,369624225,0,0,0,0,0,0,0,0,,0,411552371,0,0,0,0,0,0,0,0,0,0,0,1031081,0,0,0
64444,6/30/2021 0:00:00,18672,0,0,304394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27737932,6,52895,0,0,0,0,6,52895,,0,32459799,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0
64460,6/30/2021 0:00:00,18688,0,0,115262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2083476,0,0,0,0,0,0,0,0,,0,2372203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64462,6/30/2021 0:00:00,18690,0,0,40328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5488353,0,0,0,0,0,0,0,0,,0,6062648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64464,6/30/2021 0:00:00,18692,0,0,229392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10768717,0,0,0,0,0,0,0,0,,0,11523250,0,0,0,0,0,0,0,0,0,0,0,1364,0,0,0
64471,6/30/2021 0:00:00,18699,0,80849439,4123032,1572328,0,0,0,1245705,0,0,0,0,1245705,0,0,0,0,0,0,25156977,16345401,15987864,23980794,15007277,96478313,0,0,0,0,0,0,41583,-266654,0,0,0,0,0,0,0,0,0,0,0,832521044,0,0,0,0,0,0,0,0,,0,944961334,0,0,0,0,0,0,0,0,0,0,0,1911553,0,0,87531
64482,6/30/2021 0:00:00,18710,0,99421472,5862450,1351117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2268564,5164432,647076,1999000,0,10079072,0,0,0,0,0,0,915972,195985,0,0,0,0,0,0,0,0,0,0,0,556042182,45,1424213,1424213,0,0,0,45,1424213,,0,606583048,0,0,0,0,0,0,0,0,0,0,0,1376919,0,0,0
64503,6/30/2021 0:00:00,18731,1615765,0,263043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2227970,0,2227970,0,0,0,1615765,0,1615765,0,-4786,0,0,0,0,0,0,0,0,0,0,0,49128444,0,0,0,0,0,0,0,0,,0,53982053,0,0,0,0,0,0,0,0,0,0,0,288767,0,0,0
64515,6/30/2021 0:00:00,18743,0,0,1611671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12373087,13605205,35783666,21190392,0,82952350,0,0,0,0,0,0,106475,-99428,0,0,0,0,0,0,0,0,0,0,0,188047209,0,0,0,0,0,0,0,0,,0,203684760,0,0,0,0,0,0,0,0,0,0,0,93538,0,-3902,-15351
64518,6/30/2021 0:00:00,18746,520718,0,92905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,311077,109641,0,0,520718,0,0,0,0,0,0,0,0,0,0,0,0,0,10111913,0,0,0,0,0,0,0,0,,0,11591344,0,0,0,0,0,0,0,0,0,0,0,24785,0,0,0
64521,6/30/2021 0:00:00,18749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1599326,0,0,0,0,0,0,0,0,,0,1793231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64528,6/30/2021 0:00:00,18756,0,0,328818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8061927,0,0,0,0,0,0,0,0,,0,9619078,0,0,0,0,0,0,0,0,0,0,0,14669,0,0,0
64531,6/30/2021 0:00:00,18759,6056906,75150039,1401981,16897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14897,0,0,0,0,14897,500000,500000,1806906,3250000,0,6056906,195423,180,0,0,0,0,0,0,0,0,0,0,0,203789953,0,0,0,0,0,0,0,0,,0,219560756,0,0,0,0,0,0,0,0,0,0,0,713197,0,0,0
64568,6/30/2021 0:00:00,18796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4031364,0,0,0,0,0,0,0,0,,0,4522673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64576,6/30/2021 0:00:00,18804,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665062,0,0,0,0,0,0,0,0,,0,754076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64578,6/30/2021 0:00:00,18806,0,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6733743,0,0,0,0,0,0,0,0,,0,7252831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64593,6/30/2021 0:00:00,18821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1812937,0,0,0,0,0,0,0,0,,0,2456860,0,0,0,0,0,0,0,0,0,0,0,397,0,0,0
64594,6/30/2021 0:00:00,18822,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4608927,0,0,0,0,0,0,0,0,,0,6837141,0,0,0,0,0,0,0,0,0,0,0,1912,0,0,0
64598,6/30/2021 0:00:00,18826,4682873,0,5229768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6629782,17224545,19012373,20958905,3696320,67521925,3437934,1244939,0,0,0,4682873,723656,315712,0,0,0,0,0,0,0,0,0,0,0,387145441,0,0,0,0,0,0,0,0,,0,422692184,0,0,0,0,0,0,0,0,0,0,0,1711519,0,0,1612
64603,6/30/2021 0:00:00,18831,0,0,375075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102958,0,0,0,0,0,0,0,0,0,0,0,0,16502115,0,0,0,0,0,0,0,0,,0,18441155,0,0,0,0,0,0,0,0,0,0,0,5753,0,0,0
64606,6/30/2021 0:00:00,18834,31799399,0,803091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45324941,36186692,52741954,77827733,1558341,213639661,11920000,10923399,8956000,0,0,31799399,214805,1577631,0,0,0,0,0,0,0,0,0,0,0,337606801,0,0,0,0,0,0,0,0,,0,397497261,0,0,0,0,0,0,0,0,0,0,0,630952,0,0,-225
64621,6/30/2021 0:00:00,18849,0,0,447312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6628,0,0,0,0,0,0,0,0,0,0,0,0,18196298,0,0,0,0,0,0,0,0,,0,19363041,0,0,0,0,0,0,0,0,0,0,0,67953,0,0,0
64644,6/30/2021 0:00:00,18872,0,0,46702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8082577,0,0,0,0,0,0,0,0,,0,9290982,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0
64645,6/30/2021 0:00:00,18873,0,0,76835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4777485,0,0,0,0,0,0,0,0,,0,7097278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64655,6/30/2021 0:00:00,18883,12885000,3835676,845513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2433000,7719000,2733000,0,0,12885000,222690,0,0,0,0,0,0,0,0,0,0,0,0,89847730,0,0,0,30,82231,79956,0,0,,0,98667147,0,0,0,0,0,0,0,0,0,0,0,607611,0,0,0
64660,6/30/2021 0:00:00,18888,0,0,150398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32323802,0,0,0,0,0,0,0,0,,0,36716698,0,0,0,0,0,0,0,0,0,0,0,1577,0,0,0
64688,6/30/2021 0:00:00,18916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1586187,0,0,0,0,0,0,0,0,,0,4378941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64690,6/30/2021 0:00:00,18918,0,0,1071027,74656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12766,0,0,0,0,0,0,0,0,0,0,0,0,30036528,64,2042743,0,0,0,0,64,2042743,,0,32272985,0,0,0,0,0,0,0,0,0,0,0,566957,0,0,0
64691,6/30/2021 0:00:00,18919,0,0,951964,-228588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40357787,0,0,0,0,0,0,0,0,,0,45256163,0,0,0,0,0,0,0,0,0,0,0,114457,0,0,0
64703,6/30/2021 0:00:00,18931,6500000,0,175220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000,4500000,0,0,6500000,0,0,0,0,0,0,0,0,0,0,0,0,0,50564853,0,0,0,0,0,0,0,0,,0,57828386,0,0,0,0,0,0,0,0,0,0,0,146774,0,0,0
64706,6/30/2021 0:00:00,18934,5824955,0,799967,654366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2961714,2863241,0,0,5824955,98901,0,0,0,0,0,0,0,0,0,0,0,0,75703392,0,0,0,0,0,0,0,0,,0,81800078,0,0,0,0,0,0,0,0,0,0,0,342916,0,0,-1439
64708,6/30/2021 0:00:00,18936,0,0,44376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24685,0,0,0,0,0,0,0,0,0,0,0,0,16365843,0,0,0,0,0,0,0,0,,0,19025867,0,0,0,0,0,0,0,0,0,0,0,5408,0,0,0
64709,6/30/2021 0:00:00,18937,0,0,13420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1284576,0,0,0,0,0,0,0,0,,0,1483922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64718,6/30/2021 0:00:00,18946,0,0,36928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183409,0,0,0,0,0,0,0,0,0,0,0,0,9387892,0,0,0,0,0,0,0,0,,0,9896373,0,0,0,0,0,0,0,0,0,0,0,642,0,0,0
64723,6/30/2021 0:00:00,18951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1063846,0,0,0,0,0,0,0,0,,0,1198206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64731,6/30/2021 0:00:00,18959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785311,0,0,0,0,0,0,0,0,,0,1010223,0,0,0,0,0,0,0,0,0,0,0,2893,0,0,0
64746,6/30/2021 0:00:00,18974,0,0,158826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6663976,0,0,0,0,0,0,0,0,,0,7441739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64755,6/30/2021 0:00:00,18983,3638865,0,94995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,861000,2258865,519000,0,0,3638865,0,0,0,0,0,0,0,0,0,0,0,0,0,13402998,0,0,0,0,0,0,0,0,,0,15802640,0,0,0,0,0,0,0,0,0,0,0,8673,0,0,0
64759,6/30/2021 0:00:00,18987,9965056,191086722,6371675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,14517268,22761542,0,0,37279363,2741871,7223185,0,0,0,9965056,603543,-38765,0,0,0,0,0,0,0,0,0,0,0,827802163,0,0,0,0,0,0,0,0,,0,917234798,0,0,0,0,0,0,0,0,0,0,0,3316001,0,0,0
64762,6/30/2021 0:00:00,18990,22413,0,14573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22413,0,0,0,22413,68619,0,0,0,0,0,0,0,0,0,0,0,0,15752124,4,50684,0,0,0,0,4,50684,,0,16970193,0,0,0,0,0,0,0,0,0,0,0,19063,0,0,0
64766,6/30/2021 0:00:00,18994,3799836,0,1771260,351061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507427,52411,500000,2739998,0,3799836,42690,0,0,0,0,0,0,0,0,0,0,0,0,142627664,0,0,0,0,0,0,0,0,,0,155580343,0,0,0,0,0,0,0,0,0,0,0,114938,0,0,0
64777,6/30/2021 0:00:00,19005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410065,0,0,0,0,0,0,0,0,,0,1575383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64778,6/30/2021 0:00:00,19006,0,448732687,16687158,9485000,0,0,0,31737820,23930088,0,0,0,55667908,0,0,0,0,0,0,15347341,19232438,6702402,8128082,7674065,57084328,0,0,0,0,0,0,6659613,430629,0,0,0,0,0,0,0,0,0,0,0,3081495883,649,13392120,13392120,0,0,0,649,13392120,,0,3411158374,0,0,0,0,0,0,0,0,0,0,0,18446590,0,200753,0
64782,6/30/2021 0:00:00,19010,0,0,144552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7064465,0,0,0,0,0,0,0,0,,0,7777321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64790,6/30/2021 0:00:00,19018,1838000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596000,1242000,0,0,0,1838000,0,0,0,0,0,0,0,0,0,0,0,0,0,3625653,0,0,0,0,0,0,0,0,,0,4657883,0,0,0,0,0,0,0,0,0,0,0,1845,0,0,0
64825,6/30/2021 0:00:00,19053,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3069,0,0,0,0,0,0,0,0,0,0,0,0,6068315,0,0,0,0,0,0,0,0,,0,7218626,0,0,0,0,0,0,0,0,0,0,0,1449,0,0,0
64826,6/30/2021 0:00:00,19054,0,0,160134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572,0,0,0,0,0,0,0,0,0,0,0,0,28586715,0,0,0,0,0,0,0,0,,0,31337812,0,0,0,0,0,0,0,0,0,0,0,28942,0,0,0
64833,6/30/2021 0:00:00,19061,8680000,0,210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2760000,4720000,1005000,195000,0,8680000,0,0,0,0,0,0,0,0,0,0,0,0,0,30584314,0,0,0,0,0,0,0,0,,0,35586214,0,0,0,0,0,0,0,0,0,0,0,2685,0,0,0
64834,6/30/2021 0:00:00,19062,0,54933265,41705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141404482,0,0,0,0,0,0,0,0,,0,164811552,0,0,0,0,0,0,0,0,0,0,0,2847,0,5481,0
64835,6/30/2021 0:00:00,19063,1736000,0,474115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64003943,4378656,11101976,12374990,6005082,97864647,744000,992000,0,0,0,1736000,343129,-502953,0,0,0,0,0,0,0,0,0,0,0,217611667,0,0,0,0,0,0,0,0,,0,254340140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5104
64850,6/30/2021 0:00:00,19078,0,46787,524054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10840,82568,65419,0,0,158827,0,0,0,0,0,0,0,2596,0,0,0,0,0,0,0,0,0,0,0,41236353,0,0,0,0,0,0,0,0,,0,46368811,0,0,0,0,0,0,0,0,0,0,0,318964,0,0,0
64852,6/30/2021 0:00:00,19080,0,0,1106278,121026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49761,0,0,0,0,0,0,0,0,0,0,0,0,33671213,0,0,0,0,0,0,0,0,,0,36931797,0,0,0,0,0,0,0,0,0,0,0,5354,0,0,0
64856,6/30/2021 0:00:00,19084,0,0,233235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12573645,0,0,0,0,0,0,0,0,,0,13415170,0,0,0,0,0,0,0,0,0,0,0,31800,0,0,0
64859,6/30/2021 0:00:00,19087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2515404,0,0,0,0,0,0,0,0,,0,2912356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64868,6/30/2021 0:00:00,19096,0,0,1055045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13459,0,13459,0,0,0,0,0,0,4897,-109,0,0,0,0,0,0,0,0,0,0,0,27887985,0,0,0,0,0,0,0,0,,0,33245997,0,0,0,0,0,0,0,0,0,0,0,130650,0,0,-586
64878,6/30/2021 0:00:00,19106,0,0,546161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238181,2110452,2623764,3268393,0,8240790,0,0,0,0,0,0,545637,-36048,0,0,0,0,0,0,0,0,0,0,0,43334678,0,0,0,0,0,0,0,0,,0,46836043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64880,6/30/2021 0:00:00,19108,0,6523095,22044862,4282641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12119740,129214021,79760154,55236189,0,276330104,0,0,0,0,0,0,1953659,731980,0,0,0,0,0,0,0,0,0,0,0,1461754524,840,35163021,34376777,0,0,0,822,33590533,,0,1605070916,0,0,0,0,0,0,0,0,0,0,0,8590440,0,0,331
64882,6/30/2021 0:00:00,19110,8714258,0,238039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2149000,1687788,4627470,250000,0,8714258,0,0,0,0,0,0,0,0,0,0,0,0,0,35282093,0,0,0,0,0,0,0,0,,0,41290057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64883,6/30/2021 0:00:00,19111,0,0,205829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,0,0,0,0,0,0,0,0,0,0,0,0,34733906,0,0,0,0,0,0,0,0,,0,40777987,0,0,0,0,0,0,0,0,0,0,0,89298,0,0,0
64884,6/30/2021 0:00:00,19112,0,0,267105,382276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4986478,13586962,3981360,4905834,0,27460634,0,0,0,0,0,0,124220,302523,0,0,0,0,0,0,0,0,0,0,0,139510642,0,0,0,43,603499,585394,0,0,,0,154611052,0,0,0,0,0,0,0,0,0,0,0,195680,0,0,0
64886,6/30/2021 0:00:00,19114,0,0,1484612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978342,1065775,0,2044117,0,0,0,0,0,0,201650,25385,0,0,0,0,0,0,0,0,0,0,0,144349571,0,0,0,0,0,0,0,0,,0,162606031,0,0,0,0,0,0,0,0,0,0,0,704084,0,0,0
64892,6/30/2021 0:00:00,19120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293356,0,0,0,0,0,0,0,0,,0,355599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64893,6/30/2021 0:00:00,19121,0,12713771,589438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73786611,0,0,0,0,0,0,0,0,,0,79904543,0,0,0,0,0,0,0,0,0,0,0,651047,0,0,0
64896,6/30/2021 0:00:00,19124,0,5624204,116359,134549,0,0,0,2022661,0,0,2928843,3716558,8668062,0,0,0,0,0,0,141489041,290780001,363977422,138194327,11930456,946371247,0,0,0,0,0,0,780130,1680493,0,0,0,0,0,0,0,0,0,0,0,1205662220,0,0,0,108,364145,364145,0,0,,0,1404644180,0,0,0,0,0,0,0,0,0,0,0,1810560,0,754209,0
64913,6/30/2021 0:00:00,19141,0,70540624,657521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3765225,9403965,3068296,9737727,0,25975213,0,0,0,0,0,0,461177,11316,0,0,0,0,0,0,0,0,0,0,0,329414843,0,0,0,0,0,0,0,0,,0,361427041,0,0,0,0,0,0,0,0,0,0,0,1455124,0,0,262
64917,6/30/2021 0:00:00,19145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4744803,0,0,0,0,0,0,0,0,,0,5295792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64920,6/30/2021 0:00:00,19148,0,0,1512640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155988,625289,0,0,0,781277,0,0,0,0,0,0,513523,13606,0,0,0,0,0,0,0,0,0,0,0,159572026,0,0,0,0,0,0,0,0,,0,176966086,0,0,0,0,0,0,0,0,0,0,0,1038762,0,0,0
64932,6/30/2021 0:00:00,19160,25283000,0,2300119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6465000,6602000,12216000,0,0,25283000,0,0,0,0,0,0,0,0,0,0,0,0,0,197018193,0,0,0,0,0,0,0,0,,0,212202290,0,0,0,0,0,0,0,0,0,0,0,316737,0,0,2553
